,property_type,sector,price,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
919,flat,sector 66,2.8,3.0,3.0,2,High Floor,New Property,1950.0,1.0,1.0,0.0,1.0,0.0,2.0,Medium
920,house,sector 109,6.75,4.0,4.0,3+, Low Floor,New Property,6228.0,0.0,1.0,0.0,1.0,0.0,0.0,High
921,house,sector 7,1.15,5.0,3.0,2, Low Floor,Old Property,1350.0,0.0,0.0,0.0,1.0,0.0,0.0,Low
922,flat,sector 95,0.45,2.0,2.0,2,High Floor,New Property,667.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
923,flat,sector 91,1.75,4.0,4.0,3+,Medium Floor,Relatively New,2127.0,0.0,1.0,0.0,1.0,0.0,0.0,Medium
924,flat,sector 83,1.1,3.0,3.0,3+,Medium Floor,Relatively New,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,High
925,flat,sector 68,1.7,4.0,4.0,3, Low Floor,New Property,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
926,flat,sector 108,0.7,2.0,2.0,3, Low Floor,Moderately Old,2009.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
927,flat,sector 2,1.51,3.0,4.0,3+,Medium Floor,Moderately Old,1727.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium
928,flat,sector 86,0.44,2.0,2.0,2,Medium Floor,Relatively New,780.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium
929,flat,sector 102,2.35,3.0,3.0,3,High Floor,Relatively New,2337.0,1.0,1.0,0.0,0.0,0.0,1.0,High
930,flat,sector 104,1.75,4.0,5.0,3+, Low Floor,New Property,3017.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
931,flat,sector 69,1.75,4.0,4.0,1,High Floor,Relatively New,1772.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
932,flat,sector 92,0.6,2.0,2.0,3,High Floor,Under Construction,1187.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
933,flat,sector 56,1.38,3.0,3.0,3,Medium Floor,Moderately Old,1910.0,1.0,0.0,0.0,0.0,0.0,1.0,High
934,flat,sector 90,0.9,3.0,4.0,3,Medium Floor,Relatively New,1754.0,0.0,1.0,0.0,0.0,0.0,0.0,High
935,flat,sector 79,0.36,2.0,2.0,1,Medium Floor,New Property,546.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
936,flat,sector 83,1.4,3.0,3.0,3,High Floor,Relatively New,1713.0,0.0,1.0,0.0,0.0,0.0,2.0,Medium
937,flat,sector 50,2.35,3.0,3.0,3,Medium Floor,Moderately Old,2000.0,0.0,0.0,1.0,0.0,0.0,1.0,High
938,flat,sector 85,2.15,4.0,5.0,3+,Medium Floor,Relatively New,2542.0,0.0,1.0,0.0,0.0,0.0,0.0,High
939,flat,sector 108,2.95,3.0,4.0,2,High Floor,Relatively New,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
940,flat,sector 3,1.1,2.0,2.0,2,High Floor,Under Construction,950.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
941,flat,sector 78,1.25,4.0,4.0,3, Low Floor,Relatively New,2300.0,0.0,1.0,0.0,1.0,1.0,0.0,Medium
942,flat,sector 78,1.2,1.0,2.0,2,High Floor,Under Construction,867.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
943,flat,sector 113,3.35,3.0,4.0,3+,High Floor,New Property,2200.0,1.0,1.0,0.0,0.0,0.0,0.0,High
944,flat,sector 70a,1.8,3.0,3.0,3,Medium Floor,Relatively New,1925.0,1.0,0.0,0.0,0.0,0.0,0.0,High
945,flat,sector 79,0.71,2.0,2.0,0,Medium Floor,Under Construction,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
946,flat,sector 84,1.48,3.0,3.0,2, Low Floor,New Property,1739.0,0.0,1.0,1.0,0.0,0.0,1.0,High
947,flat,sector 70,1.25,3.0,3.0,3,High Floor,Under Construction,1678.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
948,flat,sector 67,2.87,3.0,3.0,3+,High Floor,Relatively New,2258.0,0.0,1.0,0.0,0.0,0.0,1.0,High
949,flat,sector 61,2.2,3.0,3.0,2,Medium Floor,Under Construction,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
950,flat,sector 109,1.65,3.0,3.0,3,High Floor,Relatively New,1650.0,0.0,0.0,1.0,0.0,0.0,1.0,High
951,flat,sector 83,1.4,3.0,3.0,3, Low Floor,Relatively New,1485.0,1.0,1.0,1.0,1.0,0.0,1.0,High
952,flat,sector 67,3.49,3.0,3.0,3,High Floor,Relatively New,3183.0,0.0,1.0,0.0,0.0,0.0,0.0,High
953,flat,sector 77,1.4,3.0,3.0,3,Medium Floor,Relatively New,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
954,flat,sector 113,3.21,3.0,3.0,3,Medium Floor,New Property,2267.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
955,house,sector 3,0.9,3.0,4.0,3,Medium Floor,Moderately Old,3500.0,0.0,0.0,0.0,0.0,1.0,1.0,Low
956,house,sector 72,8.5,5.0,6.0,3+,Medium Floor,Relatively New,6300.0,1.0,1.0,1.0,1.0,0.0,1.0,High
957,flat,sector 83,0.4,1.0,1.0,1,Medium Floor,Relatively New,608.0,0.0,0.0,0.0,0.0,0.0,2.0,Medium
958,flat,sector 67,2.95,3.0,3.0,3,Medium Floor,Relatively New,2322.0,0.0,1.0,0.0,0.0,0.0,1.0,High
959,flat,sector 95,1.1,4.0,3.0,3,Medium Floor,Relatively New,3300.0,0.0,1.0,0.0,0.0,1.0,0.0,Low
960,flat,sector 37,1.0,3.0,3.0,3,Medium Floor,Under Construction,1619.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
961,flat,sector 82,1.0,2.0,2.0,2,High Floor,Relatively New,1291.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
962,flat,manesar,0.92,3.0,3.0,3+,Medium Floor,Moderately Old,2067.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
963,flat,sector 95,0.45,2.0,2.0,1, Low Floor,Relatively New,882.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
964,flat,sector 90,1.25,4.0,5.0,2,Medium Floor,Relatively New,2316.0,1.0,1.0,0.0,0.0,0.0,0.0,High
965,flat,sector 65,2.35,3.0,3.0,3, Low Floor,Relatively New,1484.0,1.0,1.0,0.0,0.0,0.0,1.0,High
966,flat,sector 69,1.4,3.0,3.0,1,High Floor,Relatively New,1383.0,0.0,0.0,0.0,0.0,0.0,1.0,High
967,flat,sector 95,0.55,2.0,2.0,3,High Floor,New Property,990.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
968,house,sector 105,0.74,3.0,3.0,0, Low Floor,Old Property,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
969,flat,sector 92,1.0,4.0,3.0,2, Low Floor,Relatively New,2531.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
970,flat,sector 90,0.65,2.0,2.0,2,High Floor,Old Property,1169.0,1.0,0.0,0.0,0.0,0.0,0.0,High
971,flat,sector 79,1.3,2.0,2.0,3,Medium Floor,New Property,1414.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
972,flat,sector 110,3.49,4.0,5.0,3,Medium Floor,Relatively New,3058.0,0.0,1.0,0.0,0.0,0.0,0.0,High
973,flat,sector 102,1.05,2.0,2.0,2, Low Floor,Under Construction,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
974,flat,sector 28,2.26,3.0,3.0,2,High Floor,Old Property,1700.0,0.0,1.0,0.0,0.0,0.0,0.0,High
975,flat,sector 56,0.5,1.0,1.0,2,Medium Floor,Old Property,779.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
976,flat,sector 61,2.54,3.0,3.0,3, Low Floor,Under Construction,2129.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
977,flat,sector 79,2.0,3.0,4.0,3+,Medium Floor,Relatively New,1963.0,0.0,1.0,0.0,0.0,0.0,0.0,High
978,flat,sector 90,0.95,3.0,3.0,3,Medium Floor,Relatively New,1947.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
979,flat,sector 79,1.12,2.0,2.0,3,Medium Floor,Relatively New,1325.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
980,flat,sector 2,1.01,2.0,2.0,3, Low Floor,Moderately Old,1273.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
981,flat,sector 104,2.3,3.0,4.0,3+,Medium Floor,Moderately Old,2204.0,0.0,1.0,0.0,0.0,0.0,0.0,High
982,flat,sector 50,6.0,4.0,3.0,3,Medium Floor,Moderately Old,3958.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
983,flat,sector 92,0.92,4.0,5.0,3+,High Floor,Moderately Old,1895.0,0.0,0.0,0.0,0.0,0.0,1.0,High
984,flat,sector 113,3.25,4.0,4.0,3+,High Floor,Under Construction,2983.0,1.0,1.0,0.0,1.0,0.0,0.0,High
985,flat,sector 90,1.76,4.0,4.0,3+,Medium Floor,Relatively New,2020.0,0.0,0.0,0.0,0.0,0.0,1.0,High
986,flat,sector 69,1.75,4.0,4.0,2,Medium Floor,Relatively New,1808.0,0.0,0.0,0.0,0.0,0.0,1.0,High
987,flat,sector 104,0.4,2.0,2.0,1,High Floor,Relatively New,512.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
988,flat,sector 90,0.9,3.0,4.0,3,Medium Floor,Relatively New,1754.0,0.0,1.0,0.0,0.0,0.0,0.0,High
989,flat,sector 102,0.95,2.0,2.0,2,High Floor,Relatively New,915.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
990,flat,sector 70a,1.7,4.0,3.0,3, Low Floor,Relatively New,2466.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
991,house,sector 4,0.47,2.0,2.0,1, Low Floor,New Property,50.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
992,flat,sector 106,0.95,2.0,2.0,3+, Low Floor,Relatively New,940.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
993,flat,sector 69,1.37,3.0,3.0,1,High Floor,Relatively New,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,High
994,flat,sohna road,0.35,2.0,2.0,2,High Floor,New Property,719.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
995,flat,sector 82a,1.8,3.0,3.0,3+,Medium Floor,Relatively New,1661.0,0.0,1.0,0.0,0.0,0.0,2.0,High
996,house,sohna road,1.35,5.0,5.0,3+,Medium Floor,Relatively New,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
997,flat,sector 50,2.51,3.0,3.0,3,High Floor,Moderately Old,2093.0,0.0,0.0,1.0,1.0,0.0,1.0,High
998,flat,sector 5,0.22,2.0,2.0,1, Low Floor,Relatively New,570.0,0.0,0.0,0.0,0.0,1.0,2.0,Low
999,flat,sector 74,2.45,3.0,3.0,3+,High Floor,Relatively New,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,High
1000,flat,sector 69,1.2,2.0,3.0,0, Low Floor,Relatively New,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1001,flat,sector 86,1.25,3.0,2.0,1, Low Floor,New Property,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1002,flat,sector 28,1.91,2.0,2.0,2,High Floor,New Property,1493.0,0.0,0.0,0.0,0.0,0.0,2.0,High
1003,flat,sohna road,0.95,2.0,2.0,3+,Medium Floor,New Property,1204.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
1004,flat,sector 89,0.88,2.0,2.0,0, Low Floor,New Property,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1005,flat,sector 78,1.1,3.0,3.0,3+,Medium Floor,Old Property,2176.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium
1006,house,sector 13,0.9,2.0,4.0,3,Medium Floor,Moderately Old,785.0,1.0,1.0,0.0,1.0,1.0,0.0,Low
1007,flat,sector 69,1.32,3.0,3.0,1,High Floor,Relatively New,1410.0,0.0,0.0,0.0,1.0,0.0,1.0,Medium
1008,flat,sector 70,1.9,3.0,3.0,3,Medium Floor,New Property,1754.0,0.0,1.0,1.0,1.0,1.0,0.0,Low
1009,flat,sector 59,4.25,3.0,4.0,3,Medium Floor,Under Construction,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1010,flat,sohna road,1.2,3.0,3.0,0,High Floor,Relatively New,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1011,flat,sector 81,2.2,3.0,4.0,3+,Medium Floor,Relatively New,1889.0,0.0,1.0,0.0,0.0,0.0,2.0,High
1012,flat,sector 74,1.55,2.0,2.0,3+,High Floor,Relatively New,1300.0,0.0,0.0,0.0,0.0,1.0,0.0,High
1013,flat,sector 89,1.5,3.0,3.0,3,Medium Floor,Relatively New,1912.0,1.0,1.0,0.0,0.0,0.0,0.0,High
1014,house,sector 4,0.65,2.0,1.0,1,Medium Floor,Moderately Old,500.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1015,flat,sector 88a,1.5,3.0,3.0,3+,High Floor,New Property,1664.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1016,flat,sector 33,1.1,2.0,2.0,3,Medium Floor,Moderately Old,1100.0,0.0,0.0,0.0,0.0,0.0,1.0,Low
1017,flat,sector 82,1.75,4.0,5.0,3+, Low Floor,Relatively New,2535.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1018,house,sector 28,1.39,2.0,2.0,1,Medium Floor,Old Property,1450.0,0.0,0.0,1.0,0.0,0.0,0.0,Low
1019,flat,sector 28,5.5,4.0,5.0,3+,Medium Floor,Moderately Old,3386.0,0.0,1.0,0.0,0.0,1.0,1.0,Low
1020,flat,sector 66,3.2,3.0,3.0,3,High Floor,Relatively New,2158.0,1.0,1.0,1.0,1.0,0.0,1.0,High
1021,flat,sector 70,1.0,3.0,2.0,2,Medium Floor,Moderately Old,1259.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1022,flat,sector 81,0.88,2.0,2.0,3,Medium Floor,Relatively New,1322.0,1.0,0.0,0.0,0.0,0.0,1.0,High
1023,flat,sector 108,2.9,3.0,4.0,2,High Floor,Relatively New,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1024,flat,sector 92,0.75,3.0,3.0,3, Low Floor,Relatively New,1415.0,0.0,0.0,0.0,0.0,1.0,1.0,Low
1025,house,sector 13,0.45,1.0,1.0,0, Low Floor,Old Property,936.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1026,flat,sector 88a,1.62,3.0,2.0,3+,Medium Floor,Relatively New,1455.0,1.0,0.0,0.0,0.0,0.0,2.0,Low
1027,flat,sector 65,2.01,2.0,2.0,3,Medium Floor,New Property,1612.0,1.0,0.0,0.0,0.0,0.0,0.0,Low
1028,flat,sector 92,0.21,1.0,1.0,1, Low Floor,Relatively New,392.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1029,flat,sector 60,2.05,2.0,3.0,2, Low Floor,Relatively New,1520.0,0.0,0.0,1.0,0.0,0.0,1.0,High
1030,flat,sector 56,0.45,1.0,1.0,2,Medium Floor,Old Property,540.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1031,flat,sector 37d,0.75,2.0,2.0,3,High Floor,Moderately Old,1410.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1032,flat,sector 65,6.15,3.0,3.0,3,High Floor,Moderately Old,3272.0,1.0,1.0,0.0,0.0,0.0,1.0,Medium
1033,flat,sector 89,1.16,3.0,3.0,2,Medium Floor,Under Construction,1847.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
1034,flat,sector 79,2.03,3.0,4.0,3+,Medium Floor,Relatively New,2019.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1035,flat,sector 37,1.43,3.0,3.0,3+, Low Floor,Relatively New,1998.0,1.0,1.0,0.0,0.0,1.0,0.0,Low
1036,flat,sector 90,0.92,3.0,4.0,3,Medium Floor,Relatively New,1597.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1037,flat,sector 49,4.52,5.0,5.0,3+,High Floor,Moderately Old,3702.0,1.0,1.0,0.0,1.0,0.0,0.0,Low
1038,flat,sector 79,1.3,3.0,3.0,3,High Floor,Relatively New,1176.0,0.0,0.0,1.0,0.0,0.0,1.0,High
1039,flat,sector 63a,1.4,2.0,2.0,2,Medium Floor,Under Construction,1603.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1040,house,sector 6,1.25,2.0,5.0,1, Low Floor,New Property,120.0,0.0,0.0,0.0,1.0,0.0,0.0,Low
1041,flat,sector 108,3.25,3.0,3.0,3,High Floor,Relatively New,2072.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1042,flat,sector 92,0.99,3.0,2.0,3, Low Floor,Under Construction,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1043,flat,sector 79,1.3,2.0,4.0,2,Medium Floor,Relatively New,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1044,house,sector 17,7.2,4.0,4.0,2, Low Floor,Old Property,4494.0,0.0,1.0,1.0,0.0,0.0,0.0,Low
1045,flat,sector 90,1.65,4.0,4.0,3+,High Floor,Relatively New,2214.0,0.0,0.0,0.0,0.0,0.0,0.0,High
1046,flat,sector 37,0.9,3.0,3.0,3,Medium Floor,Moderately Old,1537.0,0.0,0.0,0.0,0.0,0.0,1.0,High
1047,flat,sector 108,1.9,2.0,2.0,2,Medium Floor,Relatively New,1242.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1048,house,sector 23,5.5,9.0,9.0,3+,Medium Floor,Moderately Old,4200.0,0.0,1.0,0.0,0.0,1.0,1.0,Low
1049,flat,sector 90,1.25,3.0,3.0,3,Medium Floor,Relatively New,1640.0,0.0,0.0,0.0,1.0,0.0,0.0,High
1050,house,sector 6,0.75,2.0,4.0,1,Medium Floor,Moderately Old,713.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1051,flat,sector 22,3.2,3.0,4.0,3+, Low Floor,New Property,2502.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1052,flat,sector 107,1.8,3.0,4.0,3+, Low Floor,Relatively New,1960.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1053,flat,sector 67a,1.8,3.0,3.0,2,Medium Floor,New Property,1661.0,1.0,0.0,1.0,0.0,0.0,1.0,High
1054,flat,sector 107,0.5,2.0,2.0,2,High Floor,New Property,727.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1055,flat,sector 82a,3.5,5.0,5.0,3+,High Floor,Relatively New,3383.0,1.0,0.0,0.0,0.0,0.0,2.0,Low
1056,house,sector 2,5.0,6.0,4.0,0,Medium Floor,Moderately Old,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1057,flat,sector 85,1.05,2.0,2.0,1,High Floor,Under Construction,97.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1058,flat,sector 69,0.91,3.0,2.0,2,High Floor,Moderately Old,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1059,house,sector 2,4.0,4.0,4.0,3+, Low Floor,Moderately Old,2400.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1060,flat,sector 66,2.85,3.0,3.0,3,High Floor,Relatively New,1950.0,1.0,0.0,0.0,0.0,0.0,1.0,Medium
1061,flat,sector 81,0.5,2.0,2.0,1,High Floor,New Property,823.0,0.0,0.0,0.0,0.0,0.0,2.0,High
1062,flat,sector 77,2.1,3.0,3.0,3,High Floor,New Property,1822.0,1.0,1.0,0.0,0.0,0.0,0.0,Low
1063,house,sector 7,2.0,2.0,2.0,1, Low Floor,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1064,flat,sector 65,6.15,3.0,5.0,3+, Low Floor,Relatively New,4990.0,0.0,1.0,0.0,0.0,0.0,2.0,Low
1065,flat,sector 84,0.92,3.0,3.0,3, Low Floor,Relatively New,1642.0,1.0,0.0,0.0,1.0,0.0,0.0,Medium
1066,house,sector 28,1.45,3.0,2.0,1, Low Floor,Relatively New,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1067,flat,sector 2,1.55,3.0,4.0,3+,Medium Floor,Moderately Old,1727.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1068,flat,sector 103,2.36,4.0,6.0,3+,Medium Floor,Relatively New,2961.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1069,flat,sector 104,1.2,2.0,2.0,2,High Floor,Under Construction,938.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1070,flat,sector 92,0.5,2.0,2.0,3, Low Floor,Moderately Old,900.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1071,flat,sector 110,3.25,4.0,4.0,3,High Floor,Relatively New,3058.0,0.0,1.0,0.0,0.0,1.0,0.0,High
1072,flat,sector 102,1.35,2.0,2.0,2,Medium Floor,Under Construction,823.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1073,flat,sector 65,2.35,3.0,3.0,2,Medium Floor,Relatively New,1650.0,1.0,1.0,0.0,0.0,0.0,0.0,High
1074,flat,sector 37,0.38,2.0,2.0,1,Medium Floor,Relatively New,925.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1075,flat,sector 56,2.11,3.0,2.0,3,Medium Floor,Relatively New,2250.0,0.0,0.0,0.0,0.0,1.0,1.0,High
1076,flat,sector 74,1.48,2.0,2.0,3,High Floor,Relatively New,1300.0,0.0,0.0,1.0,0.0,0.0,0.0,High
1077,flat,sector 36,0.41,2.0,2.0,3,Medium Floor,New Property,654.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1078,flat,sector 85,2.05,4.0,4.0,3+,Medium Floor,Relatively New,2500.0,0.0,1.0,0.0,0.0,0.0,1.0,Low
1079,flat,sector 109,2.95,4.0,5.0,3+,Medium Floor,Relatively New,2834.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1080,flat,sohna road,0.53,2.0,2.0,2, Low Floor,Relatively New,1067.0,0.0,0.0,0.0,1.0,0.0,0.0,High
1081,house,sector 7,2.43,4.0,4.0,2,Medium Floor,Old Property,345.0,1.0,0.0,1.0,1.0,0.0,0.0,Low
1082,flat,sector 92,0.95,4.0,5.0,3+,Medium Floor,Moderately Old,1706.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1083,flat,sector 83,1.19,3.0,3.0,2,Medium Floor,Relatively New,2077.0,0.0,1.0,0.0,0.0,0.0,1.0,Low
1084,flat,sector 99,0.59,2.0,2.0,3, Low Floor,Under Construction,1126.0,0.0,0.0,0.0,0.0,1.0,0.0,High
1085,flat,sector 111,0.6,2.0,2.0,3,Medium Floor,New Property,922.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1086,flat,sector 61,1.41,2.0,2.0,2, Low Floor,Under Construction,1150.0,1.0,0.0,0.0,0.0,0.0,0.0,Medium
1087,flat,sector 48,1.75,3.0,3.0,3,Medium Floor,Old Property,2200.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1088,house,sector 66,15.1,5.0,5.0,3+,Medium Floor,New Property,8067.799999999999,1.0,1.0,1.0,1.0,0.0,0.0,High
1089,flat,sohna road,0.35,2.0,2.0,2,High Floor,Relatively New,571.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1090,flat,sector 43,2.75,3.0,4.0,3+,Medium Floor,Moderately Old,2596.0,0.0,1.0,0.0,0.0,1.0,1.0,Low
1091,house,sector 47,5.25,9.0,9.0,3+,Medium Floor,Relatively New,4650.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1092,flat,sector 68,1.0,2.0,2.0,3,High Floor,New Property,1532.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1093,flat,sector 71,0.95,2.0,2.0,2,Medium Floor,Moderately Old,1078.0,0.0,0.0,0.0,0.0,0.0,1.0,High
1094,flat,sector 1,0.85,3.0,3.0,3+,Medium Floor,Moderately Old,1934.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1095,flat,sector 54,3.25,3.0,3.0,3+, Low Floor,Old Property,2988.0,0.0,0.0,0.0,1.0,0.0,1.0,High
1096,flat,sector 83,1.25,3.0,3.0,2, Low Floor,Relatively New,1781.0,0.0,1.0,0.0,0.0,0.0,0.0,High
1097,flat,sector 68,1.0,2.0,2.0,3,High Floor,Relatively New,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1098,flat,sector 111,3.4,4.0,5.0,3+,High Floor,Relatively New,2654.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1099,flat,sector 103,0.93,2.0,3.0,3,Medium Floor,Relatively New,1885.0,0.0,1.0,0.0,0.0,0.0,1.0,Medium
1100,house,sector 70a,1.18,3.0,3.0,3+, Low Floor,Relatively New,1882.0,0.0,0.0,0.0,0.0,1.0,1.0,High
1101,flat,sector 62,10.75,5.0,7.0,3,Medium Floor,Relatively New,4960.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1102,flat,sector 56,1.55,3.0,3.0,3+,Medium Floor,Moderately Old,1799.0,0.0,1.0,0.0,0.0,0.0,1.0,Low
1103,flat,sector 95,0.9,3.0,3.0,1,High Floor,Relatively New,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1104,flat,sector 81,2.45,3.0,3.0,2,Medium Floor,Relatively New,1800.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1105,flat,sector 68,0.92,2.0,2.0,3,Medium Floor,Under Construction,1120.0,0.0,0.0,0.0,0.0,1.0,0.0,Medium
1106,flat,sector 69,1.4,3.0,3.0,1,High Floor,Relatively New,1484.0,0.0,0.0,0.0,1.0,0.0,0.0,High
1107,flat,sector 99,0.27,2.0,2.0,1,Medium Floor,Relatively New,582.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1108,flat,sector 70,2.0,4.0,5.0,3+,Medium Floor,Moderately Old,2280.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1109,flat,sector 76,0.5,2.0,2.0,1,Medium Floor,Under Construction,987.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1110,flat,sector 104,0.2,1.0,1.0,1,Medium Floor,Relatively New,301.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1111,flat,sector 106,3.2,3.0,3.0,3+,Medium Floor,Under Construction,2599.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1112,flat,sector 70,1.63,3.0,5.0,3,High Floor,Relatively New,1631.0,0.0,1.0,0.0,0.0,0.0,0.0,Low
1113,flat,sector 67a,2.0,3.0,3.0,2,Medium Floor,Under Construction,1437.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1114,flat,sector 79,1.29,2.0,2.0,3,Medium Floor,New Property,1414.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1115,flat,sector 79,1.25,2.0,2.0,3, Low Floor,Relatively New,1383.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
1116,house,sector 103,3.25,4.0,3.0,3+,High Floor,Under Construction,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1117,flat,sector 33,1.4,2.0,2.0,3,High Floor,Under Construction,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium
1118,flat,sector 56,1.45,3.0,3.0,3+, Low Floor,Moderately Old,1709.0,0.0,0.0,0.0,0.0,0.0,1.0,High
1119,flat,sector 85,1.25,3.0,4.0,2,Medium Floor,Relatively New,1900.0,0.0,1.0,0.0,0.0,0.0,1.0,High
1120,house,sector 8,0.59,2.0,2.0,2, Low Floor,Moderately Old,585.0,0.0,0.0,0.0,0.0,1.0,0.0,Low
1121,flat,sector 49,2.9,4.0,4.0,3+,Medium Floor,Moderately Old,2144.0,0.0,1.0,0.0,0.0,0.0,0.0,High
